DateTime,rain,temp_min,temp_max
1985-12-19,0,16.17,29.41
1985-12-20,0,15.93,29.4
1985-12-21,0,15.96,29.15
1985-12-22,0,15.36,28.13
1985-12-23,0,15.59,28.1
1985-12-24,0,15.48,27.84
1985-12-25,0,14.56,28.05
1985-12-26,0,16.75,27.98
1985-12-27,0,18.07,29.17
1985-12-28,0,17.33,29.55
1985-12-29,0,16.39,29.54
1985-12-30,0,16.21,29.35
1985-12-31,0,15.77,29.23
1986-01-01,0,16.43,28.38
1986-01-02,0,14.7,28.54
1986-01-03,0,14.65,28.57
1986-01-04,0,15.1,27.67
1986-01-05,0,14.89,28.3
1986-01-06,0,14.5,27.98
1986-01-07,0,14.5,27.44
1986-01-08,0,14.92,27.82
1986-01-09,0,17.76,27.85
1986-01-10,0,18.59,26.24
1986-01-11,0,17.55,26.5
1986-01-12,0,18.68,26.48
1986-01-13,0,18.85,25.57
1986-01-14,10.0189,18.64,24.35
1986-01-15,5.0274,19.21,23.83
1986-01-16,14.8572,18.27,26.11
1986-01-17,0,15.09,25.71
1986-01-18,0,16.73,26.84
1986-01-19,0,17.06,26.84
1986-01-20,0,17.26,26.63
1986-01-21,0,17.1,27.74
1986-01-22,0,15.88,27.94
1986-01-23,0,15.24,27.6
1986-01-24,0,15.16,28.01
1986-01-25,0,15.66,29.17
1986-01-26,0,15.25,28.55
1986-01-27,0,14.4,28.05
1986-01-28,0,16.32,28.49
1986-01-29,0,17.31,28.24
1986-01-30,0,16.93,28.93
1986-01-31,0,17.57,29.74
1986-02-01,0,17.75,29.42
1986-02-02,0,17.48,30.61
1986-02-03,0,16.8,30.56
1986-02-04,0,15.52,30.67
1986-02-05,0,15.2,30.61
1986-02-06,0,15.22,30.77
1986-02-07,0,15.55,30.11
1986-02-08,0,16.84,29.59
1986-02-09,0,18.04,29.62
1986-02-10,0,18.1,30.27
1986-02-11,0,18.38,30.45
1986-02-12,0,18.48,30.15
1986-02-13,0,18.76,30.6
1986-02-14,0,20.14,30.7
1986-02-15,3.0309,20.2,29.53
1986-02-16,0,19.14,29.82
1986-02-17,0,18.73,31.26
1986-02-18,0,19.16,31.81
1986-02-19,1.5179,20.18,32.17
1986-02-20,25.7803,19.58,30.91
1986-02-21,0,19.09,30.81
1986-02-22,0,17.95,31
1986-02-23,0,16.16,30.51
1986-02-24,0,15.86,30.76
1986-02-25,0,18.1,30.42
1986-02-26,0,19.36,31.01
1986-02-27,0,18.1,31.28
1986-02-28,0,16,30.85
1986-03-01,0,16.94,30.7
1986-03-02,0,17.39,30.49
1986-03-03,0,17.81,31.83
1986-03-04,0,18.18,31.31
1986-03-05,0,18.65,31.83
1986-03-06,0,19.36,32.15
1986-03-07,0,19.63,32.19
1986-03-08,0,18.84,32.85
1986-03-09,0,18.6,33.04
1986-03-10,0,19.74,32.77
1986-03-11,0,20.19,30.46
1986-03-12,0,20.44,31.73
1986-03-13,0,20.74,32.69
1986-03-14,0,20.74,33.84
1986-03-15,0,20.77,34.54
1986-03-16,0,21.01,35.77
1986-03-17,0,21.8,35.7
1986-03-18,0,22.2,35.39
1986-03-19,0,21.27,34.66
1986-03-20,0,21.66,35.26
1986-03-21,0,22.3,35.06
1986-03-22,0,22.01,34.85
1986-03-23,0,21.03,35.61
1986-03-24,0,21.13,35.53
1986-03-25,0,21.61,36.2
1986-03-26,0,20.97,36.53
1986-03-27,0,20.07,35.17
1986-03-28,0,20.15,35.86
1986-03-29,0,20.9,36.42
1986-03-30,0,21.32,36.33
1986-03-31,0,22.28,36.1
1986-04-01,0,22.49,36.39
1986-04-02,0,21.67,35.79
1986-04-03,0,21.4,36.48
1986-04-04,0,20.88,36.15
1986-04-05,0,20.68,35.86
1986-04-06,0,20.62,36.16
1986-04-07,0,21.22,36.11
1986-04-08,0,21.62,36.23
1986-04-09,0,21.77,35.81
1986-04-10,0,22.25,37.05
1986-04-11,0,22.57,36.75
1986-04-12,0,22.23,37.23
1986-04-13,0,22.02,36.61
1986-04-14,0,22.01,36.94
1986-04-15,0,22.72,36.48
1986-04-16,0,22.35,36.39
1986-04-17,0,23.01,36.98
1986-04-18,0,23.98,37.34
1986-04-19,0.413,23.26,37.02
1986-04-20,0.2175,23.7,37.45
1986-04-21,0,23.39,36.46
1986-04-22,0,23.21,36.34
1986-04-23,1.2963,22.48,35.86
1986-04-24,0,22.56,35.74
1986-04-25,0,22.99,36.14
1986-04-26,0,22.72,36.22
1986-04-27,0,22.88,36.58
1986-04-28,5.0774,20.69,36.87
1986-04-29,0.14,22.18,34.7
1986-04-30,0.1296,22.89,35.03
1986-05-01,10.8167,23.2,35.28
1986-05-02,2.0139,23.42,32.9
1986-05-03,3.3404,22.35,33.5
1986-05-04,0.435,22.71,34.4
1986-05-05,0.4196,22.89,34.46
1986-05-06,5.3271,23.18,35.47
1986-05-07,4.7172,22.08,35.76
1986-05-08,1.3535,22.61,35.02
1986-05-09,0,22.52,36.11
1986-05-10,0,22.09,36.34
1986-05-11,0,22.37,36.68
1986-05-12,1.7944,22.87,36.11
1986-05-13,0,22.2,36.65
1986-05-14,9.0078,21.83,37.02
1986-05-15,2.7551,22.01,36.2
1986-05-16,0.4213,21.48,35.44
1986-05-17,0,22.55,35.02
1986-05-18,0,22.67,35.8
1986-05-19,0,22.05,36.6
1986-05-20,0,21.95,35.88
1986-05-21,0,23.05,35.89
1986-05-22,0,22.75,35.77
1986-05-23,1.5624,23.25,35.52
1986-05-24,4.6019,22.71,36.16
1986-05-25,14.5852,21.06,35.2
1986-05-26,0,22.31,35.29
1986-05-27,0,21.85,35.35
1986-05-28,0,22.41,34.58
1986-05-29,0,22.9,33.87
1986-05-30,5.3149,21.36,34.89
1986-05-31,0,21.57,33.1
1986-06-01,13.1157,21.08,32.64
1986-06-02,0,21.69,31.52
1986-06-03,0,22.54,33.12
1986-06-04,0,22.16,32.13
1986-06-05,26.9594,21.22,33.44
1986-06-06,4.0359,21.87,31.83
1986-06-07,43.8792,21.22,33.74
1986-06-08,0,22.25,33.13
1986-06-09,0,22.03,34.21
1986-06-10,0,21.43,31.66
1986-06-11,2.7014,22.13,33.18
1986-06-12,0.1014,22.09,33.28
1986-06-13,0,22.56,33.73
1986-06-14,25.1817,21.29,32.7
1986-06-15,1.5107,21.73,31.21
1986-06-16,0,21.2,30.18
1986-06-17,0,20.48,29.34
1986-06-18,0.3726,20.52,28.99
1986-06-19,0,21.49,29.15
1986-06-20,0,20.6,29.8
1986-06-21,0,21.34,27.59
1986-06-22,0,21.22,30.42
1986-06-23,1.4429,21.21,30.72
1986-06-24,0.6712,21.58,30.47
1986-06-25,0.2603,21.69,28.09
1986-06-26,0,21.37,30.34
1986-06-27,0,21.05,30.36
1986-06-28,0.7928,21.12,29.92
1986-06-29,2.2859,20.85,27.52
1986-06-30,0.1014,20.65,29.87
1986-07-01,0,21.07,30.34
1986-07-02,0,21.45,31.76
1986-07-03,0.2027,21.59,31.96
1986-07-04,13.2924,22.06,32.34
1986-07-05,1.3539,21.5,32.27
1986-07-06,1.5934,20.59,31.57
1986-07-07,0,20.67,32.9
1986-07-08,0,20.72,31.05
1986-07-09,0.5405,20.45,31.82
1986-07-10,0,20.5,32.55
1986-07-11,0.1014,20.9,32.16
1986-07-12,0,21.91,33.14
1986-07-13,4.2118,20.35,32.78
1986-07-14,0,20.81,28.86
1986-07-15,1.0727,20.5,29.44
1986-07-16,4.5501,20.8,29.28
1986-07-17,0.1631,21.14,29.26
1986-07-18,0,21.21,29.08
1986-07-19,0,20.67,30.25
1986-07-20,0.6388,20.85,30.4
1986-07-21,10.3401,20.74,30.73
1986-07-22,0,20.98,28.5
1986-07-23,0,20.48,29.4
1986-07-24,0,20.36,30.89
1986-07-25,0,20.3,30.73
1986-07-26,0,20.66,32.01
1986-07-27,0,20.46,32.29
1986-07-28,0,20.48,31.82
1986-07-29,0,20.15,32.06
1986-07-30,0.5939,21.01,32.06
1986-07-31,0,20.86,31.7
1986-08-01,1.0126,20.36,29.15
1986-08-02,0.9107,20.3,29.19
1986-08-03,49.6732,20.06,29.78
1986-08-04,3.2675,20.72,29.16
1986-08-05,17.8834,20.15,28.34
1986-08-06,2.7033,20.47,27.4
1986-08-07,0.1944,20.37,26.72
1986-08-08,8.6394,20.41,26.84
1986-08-09,1.775,20.37,28
1986-08-10,1.2672,20.52,27.72
1986-08-11,2.1799,20.66,27.14
1986-08-12,0,20.71,26.79
1986-08-13,1.3446,20.61,26.74
1986-08-14,1.7971,20.51,26.8
1986-08-15,3.44,19.91,28.93
1986-08-16,3.9348,20.01,30.07
1986-08-17,0,20.15,30.69
1986-08-18,0,20.84,31.65
1986-08-19,0,20.38,31.19
1986-08-20,0,20.24,30.27
1986-08-21,0,20.27,31.15
1986-08-22,0,20.64,30.46
1986-08-23,0,19.76,31.24
1986-08-24,0,21.31,32.25
1986-08-25,0.968,21.15,32.19
1986-08-26,10.8297,20.33,31.44
1986-08-27,0,20.06,30.86
1986-08-28,0,20.74,31.4
1986-08-29,0,20.65,30.99
1986-08-30,0,20.84,31.74
1986-08-31,0.9787,21.13,31.99
1986-09-01,89.0911,20.21,31.77
1986-09-02,2.162,21.23,29.99
1986-09-03,9.7166,20.31,30.92
1986-09-04,0,20.62,31.1
1986-09-05,0,20.18,30.9
1986-09-06,3.8606,20.65,30.59
1986-09-07,7.3963,19.99,29.92
1986-09-08,0,20.06,30.84
1986-09-09,0,20.24,30.46
1986-09-10,0.3356,20.22,28.85
1986-09-11,0,20.07,28.62
1986-09-12,0,20.23,31.39
1986-09-13,0,20.39,31.68
1986-09-14,0,20.45,31.56
1986-09-15,4.3094,20.7,31.72
1986-09-16,105.2722,19.56,29.89
1986-09-17,32.5671,19.6,29.67
1986-09-18,1.6893,20.66,29.56
1986-09-19,5.9557,20.8,30.07
1986-09-20,8.5052,21.07,30.96
1986-09-21,28.6314,20.76,31.19
1986-09-22,27.6127,20.55,29.77
1986-09-23,14.9963,20.01,30.55
1986-09-24,0,20.91,29.85
1986-09-25,58.4511,20.92,30.1
1986-09-26,0,21.18,29.86
1986-09-27,20.6985,20.73,30.03
1986-09-28,15.5485,20.28,29.34
1986-09-29,10.4061,20.28,30.17
1986-09-30,2.8356,21.21,29.59
1986-10-01,7.2978,20.25,29.86
1986-10-02,0,20.4,29.37
1986-10-03,0,20.35,29.73
1986-10-04,0,21.07,29.46
1986-10-05,0.184,21.18,29.94
1986-10-06,0,21.97,30.38
1986-10-07,35.0479,19.78,29.05
1986-10-08,0,20.51,28.82
1986-10-09,0.9787,21.37,29.18
1986-10-10,0,20.53,30.46
1986-10-11,0,20.91,30.95
1986-10-12,0,20.39,31.01
1986-10-13,0,20.71,30.44
1986-10-14,0,20.56,30.4
1986-10-15,0,20.6,30.66
1986-10-16,0,20.5,31.19
1986-10-17,0,20.4,31.26
1986-10-18,0,20.05,31.6
1986-10-19,0,19.45,30.99
1986-10-20,0,17.77,29.84
1986-10-21,0,17.1,29.75
1986-10-22,0,18.11,30.72
1986-10-23,11.8495,19.62,30.51
1986-10-24,0,19.26,30.02
1986-10-25,0,19.82,30.07
1986-10-26,0,21.21,30.45
1986-10-27,2.0986,20.82,29.08
1986-10-28,2.2931,19.88,28.75
1986-10-29,0,20.27,27.94
1986-10-30,0,20.38,26.88
1986-10-31,0,20.56,26.76
1986-11-01,7.7492,20.05,28.82
1986-11-02,9.7259,19.72,27.99
1986-11-03,0.1289,20.12,27.7
1986-11-04,0.2279,20.81,28.84
1986-11-05,6.4566,20.43,27.7
1986-11-06,32.4117,20.11,27.31
1986-11-07,5.4117,20.03,25.01
1986-11-08,0,19.93,27.1
1986-11-09,0,19.02,28.32
1986-11-10,0,21.22,29.55
1986-11-11,13.7736,21.43,29.73
1986-11-12,0,19.79,29.3
1986-11-13,0,19.12,29.96
1986-11-14,0.1944,19.12,29.37
1986-11-15,0,16.18,28.93
1986-11-16,0,14.63,28.95
1986-11-17,0,14.01,28.73
1986-11-18,0,16.07,29.17
1986-11-19,0,15.56,28.62
1986-11-20,0,15.82,27.98
1986-11-21,0,16.34,27.35
1986-11-22,0,17.57,27.99
1986-11-23,0,18.1,28.26
1986-11-24,0,17.69,28.3
1986-11-25,0,18.79,27.4
1986-11-26,0,18.2,27.95
1986-11-27,0,18.37,28.52
1986-11-28,0,18.33,27.3
1986-11-29,0,19.25,28.25
1986-11-30,0,18.1,27.38
1986-12-01,0,19.18,28.38
1986-12-02,0,19.5,26.45
1986-12-03,1.1159,19.47,26.54
1986-12-04,0,15.24,26.56
1986-12-05,0,15.98,26.6
1986-12-06,0,17.89,27.35
1986-12-07,0,14.15,28.2
1986-12-08,0,17.56,27.36
1986-12-09,0,18.7,28.61
1986-12-10,0,18.95,29.37
1986-12-11,0,19.13,29.44
1986-12-12,0,18.6,28.94
1986-12-13,0,18.6,30.28
1986-12-14,0,17.91,29.65
1986-12-15,0,17.33,29.97
1986-12-16,0,16.22,29.64
1986-12-17,0,15.25,28.64
1986-12-18,0,14.61,28.07
1986-12-19,0,16.36,28.32
1986-12-20,0,18.55,27.32
1986-12-21,0,19.45,28.7
1986-12-22,0,18.52,29.23
1986-12-23,0,17.88,28.15
1986-12-24,0,16.72,29.08
1986-12-25,0,17.96,28.62
1986-12-26,0,18.83,27.73
1986-12-27,0,19.01,28.21
1986-12-28,16.5548,18.1,26.67
1986-12-29,0,17.97,26.68
1986-12-30,0,17.26,27.46
1986-12-31,0,17.52,28.35
1987-01-01,0,17.29,28.82
1987-01-02,0,14.56,28.05
1987-01-03,0,14.95,27.57
1987-01-04,0,16.08,26.85
1987-01-05,0,15.29,27.27
1987-01-06,0,15.87,28.1
1987-01-07,0,15.58,26.88
1987-01-08,0,16.53,28.21
1987-01-09,0,17.08,28.84
1987-01-10,0,17.89,29.35
1987-01-11,0,20.02,29.38
1987-01-12,0,18.07,29.32
1987-01-13,0,19.75,30.55
1987-01-14,0,18.07,28.19
1987-01-15,0,17.27,28.69
1987-01-16,0,17.45,28.82
1987-01-17,0,16.28,27.97
1987-01-18,0,15.65,28.07
1987-01-19,0,15.32,28.34
1987-01-20,0,15.9,28.65
1987-01-21,0,15.18,27.89
1987-01-22,0,15.56,28.53
1987-01-23,0,17.1,28.99
1987-01-24,0,16.14,28.71
1987-01-25,0,15.99,29.26
1987-01-26,0,17.03,29.41
1987-01-27,0,15.94,29.21
1987-01-28,0,15.17,29.43
1987-01-29,0,15.7,29.63
1987-01-30,0,13.75,30.19
1987-01-31,0,13.58,30.13
1987-02-01,0,14.07,30.12
1987-02-02,0,15.25,29.82
1987-02-03,0,16,29.78
1987-02-04,0,15.02,29.35
1987-02-05,0,15.9,29.31
1987-02-06,0,15.89,29.78
1987-02-07,0,16.34,29.06
1987-02-08,0,15.94,28.84
1987-02-09,0,15.3,28.64
1987-02-10,0,15,29.04
1987-02-11,0,15.4,29.61
1987-02-12,0,14.71,29.78
1987-02-13,0,14.62,30.05
1987-02-14,0,15.54,30.53
1987-02-15,0,15.31,30.23
1987-02-16,0,16.17,30.95
1987-02-17,0,17.28,30.93
1987-02-18,0,17.96,30.53
1987-02-19,0,18.77,31.65
1987-02-20,0,18.84,31.59
1987-02-21,0,16.85,31.74
1987-02-22,0,16.63,31.51
1987-02-23,0,17.73,31.91
1987-02-24,0,17.46,32.52
1987-02-25,0,17.21,33.4
1987-02-26,0,17.41,33.06
1987-02-27,0,17.2,32.96
1987-02-28,0,18.13,33.1
1987-03-01,0,18.65,32.54
1987-03-02,0,18.52,32.13
1987-03-03,0,17.32,31.82
1987-03-04,0,15.97,32.52
1987-03-05,0,17.14,32.12
1987-03-06,0,17.42,32.26
1987-03-07,0,16.65,32.12
1987-03-08,0,15.85,32.64
1987-03-09,0,16.65,32.96
1987-03-10,0,18.79,33.64
1987-03-11,0.6899,20.92,32.93
1987-03-12,0,19.15,33.32
1987-03-13,0,19.89,33.72
1987-03-14,0,19.89,34.35
1987-03-15,0,21.3,33.09
1987-03-16,32.1448,20.3,33.06
1987-03-17,0,21.69,32.81
1987-03-18,0,21.75,33.52
1987-03-19,0,21.41,34.17
1987-03-20,0,21.89,35.06
1987-03-21,2.913,20.79,34.51
1987-03-22,0,20.49,33.69
1987-03-23,0,20.45,33.75
1987-03-24,0,18.95,34.15
1987-03-25,0,17.03,33.12
1987-03-26,0,16.78,33.38
1987-03-27,0,18.3,34.59
1987-03-28,0,18.96,35.09
1987-03-29,0,19.25,35.64
1987-03-30,0,19.76,35.52
1987-03-31,0,19.9,35.33
1987-04-01,0,18.95,34.89
1987-04-02,0,19.71,34.76
1987-04-03,0,20.31,34.65
1987-04-04,0,21.1,36.27
1987-04-05,0,21.87,36.1
1987-04-06,0,22.08,36.55
1987-04-07,7.7612,23.23,37.06
1987-04-08,0,23.62,36.89
1987-04-09,0,24.34,37.16
1987-04-10,0,23.66,36.73
1987-04-11,0,22.85,35.99
1987-04-12,0,22.78,36.7
1987-04-13,0,23.53,36.86
1987-04-14,0,23.89,37.02
1987-04-15,0,23.7,37.18
1987-04-16,0,21.61,36.87
1987-04-17,0,21.25,35.65
1987-04-18,0,20.85,36.09
1987-04-19,0,21.56,35.36
1987-04-20,0,21.61,35.67
1987-04-21,0,20.83,37.45
1987-04-22,0,21.69,38.14
1987-04-23,0,22.77,37.36
1987-04-24,0,23.28,36.38
1987-04-25,0,23.13,35.37
1987-04-26,0,23.88,36.68
1987-04-27,24.7861,21.52,35.52
1987-04-28,0.8865,21.58,34.56
1987-04-29,0.2558,23.01,34.78
1987-04-30,2.3227,22.02,33.97
1987-05-01,0,23.1,35.04
1987-05-02,0.1725,21.16,35.66
1987-05-03,0,22.16,34.65
1987-05-04,0,22.13,35.77
1987-05-05,0,21.48,36.15
1987-05-06,0,21.72,35.85
1987-05-07,0,22.21,35.94
1987-05-08,0,22.49,35.99
1987-05-09,0,22.58,36.51
1987-05-10,0,22.83,36.15
1987-05-11,0,22.1,36.64
1987-05-12,0,23.32,36.46
1987-05-13,6.695,22.84,36.29
1987-05-14,2.1503,22.57,33.57
1987-05-15,0,23.03,34.3
1987-05-16,0,22.25,34.66
1987-05-17,0,22.93,33.92
1987-05-18,1.3736,23.3,35.32
1987-05-19,0,23.95,35.55
1987-05-20,49.6499,21.66,35.49
1987-05-21,0,23.07,34.25
1987-05-22,0,23.8,35.05
1987-05-23,1.178,21.66,35.31
1987-05-24,0,23.46,34.82
1987-05-25,0,22.26,34.97
1987-05-26,0,23.54,34.6
1987-05-27,0.2046,23.52,36.07
1987-05-28,6.1227,21.73,34.88
1987-05-29,15.3423,21.94,34.92
1987-05-30,0,23.11,35.28
1987-05-31,0,23.8,35.19
1987-06-01,0,23.56,35.72
1987-06-02,15.1591,22.29,35.11
1987-06-03,0,21.22,33.84
1987-06-04,0,21.27,31.82
1987-06-05,0,21.76,33.2
1987-06-06,0,22.01,32.5
1987-06-07,0,22.44,33.37
1987-06-08,0,22.94,34.22
1987-06-09,0,22.83,32.68
1987-06-10,8.9436,22.66,31.89
1987-06-11,2.5225,21.79,32.86
1987-06-12,0,21.75,32.08
1987-06-13,0.1725,21.59,32.13
1987-06-14,0,21.7,30.41
1987-06-15,0,22.59,31.5
1987-06-16,0,21.64,31.48
1987-06-17,0,22.38,31.46
1987-06-18,0,21.8,31.95
1987-06-19,0,21.69,33.97
1987-06-20,0,22.91,33.31
1987-06-21,5.3037,20.61,29.14
1987-06-22,0,21.95,32.37
1987-06-23,37.1372,20.91,32.96
1987-06-24,8.5449,20.73,32.58
1987-06-25,0.7761,21.53,32.08
1987-06-26,0,21.49,30.89
1987-06-27,1.9396,20.47,30.95
1987-06-28,0.3881,20.57,30.74
1987-06-29,0,20.89,28.54
1987-06-30,0,20.97,29.71
1987-07-01,2.9178,20.98,29.76
1987-07-02,0,21.01,30.21
1987-07-03,0,21.28,29.27
1987-07-04,0.3449,21.11,29.68
1987-07-05,0,21,30.14
1987-07-06,0,20.94,29.85
1987-07-07,0,20.99,29.82
1987-07-08,0,21.91,29.86
1987-07-09,0,21.65,29.24
1987-07-10,0,20.61,30.4
1987-07-11,0,21.32,31.23
1987-07-12,0,21.18,30.99
1987-07-13,0,20.82,31.47
1987-07-14,0,20.59,30.5
1987-07-15,0,21.28,32.39
1987-07-16,0,21.26,33.19
1987-07-17,0,20.95,33.72
1987-07-18,1.9476,21.15,32
1987-07-19,0,20.73,33.21
1987-07-20,0,21.13,32.85
1987-07-21,0,21.57,34.18
1987-07-22,0,21.35,33.27
1987-07-23,0,21.85,33.01
1987-07-24,0,21.5,33.84
1987-07-25,0,22.16,33.82
1987-07-26,0,21.21,33.66
1987-07-27,0,21.09,32.39
1987-07-28,0,21.1,33.17
1987-07-29,0,22.72,34.42
1987-07-30,21.7888,20.64,33.79
1987-07-31,1.401,20.58,32.21
1987-08-01,0,20.77,31.83
1987-08-02,0,21.09,32.37
1987-08-03,3.6322,21.88,32.48
1987-08-04,23.3915,21.36,32.61
1987-08-05,15.8593,21.2,30.57
1987-08-06,6.0379,21.22,29.1
1987-08-07,2.9389,21.58,30
1987-08-08,0,20.19,29.92
1987-08-09,9.2531,20.46,29.1
1987-08-10,0,20.65,30.8
1987-08-11,1.1883,21.16,30.31
1987-08-12,1.1766,21.04,31.03
1987-08-13,5.9766,21,30.38
1987-08-14,20.3799,21.18,30.42
1987-08-15,7.2433,21.03,27.63
1987-08-16,2.0463,21.1,28.89
1987-08-17,1.5332,21.09,29.94
1987-08-18,1.3879,21.49,30.32
1987-08-19,0,20.88,29.93
1987-08-20,0.9157,21.61,30.15
1987-08-21,1.0531,21.33,29.63
1987-08-22,0.9077,20.49,30.52
1987-08-23,2.0427,21.13,30.59
1987-08-24,0,21.49,31.2
1987-08-25,0,21.44,29.29
1987-08-26,0,21.37,28.33
1987-08-27,0,21.67,31
1987-08-28,0,21.72,30.31
1987-08-29,0,21.37,30.66
1987-08-30,7.8548,20.62,31.49
1987-08-31,1.5347,20.91,32.19
1987-09-01,0,21.22,32.73
1987-09-02,0,20.38,32.59
1987-09-03,0,21.19,32.09
1987-09-04,0,21.4,31.86
1987-09-05,0.3837,21.12,30.22
1987-09-06,0,21.21,31.9
1987-09-07,0,21.58,31.24
1987-09-08,0,21.24,32.45
1987-09-09,0,21.01,32.59
1987-09-10,0.1535,21.4,33.32
1987-09-11,0,21.63,32.58
1987-09-12,0,22.5,33.4
1987-09-13,1.3367,22.82,33.05
1987-09-14,8.2045,22.28,32.63
1987-09-15,13.6459,21.58,32.07
1987-09-16,0,21.91,32.23
1987-09-17,33.7511,21.45,31.52
1987-09-18,0,22.06,31.88
1987-09-19,1.4597,21.73,31.84
1987-09-20,18.5298,21.11,31.72
1987-09-21,19.5519,20.53,31.16
1987-09-22,1.6531,21.27,31.36
1987-09-23,3.7787,21.63,31.09
1987-09-24,7.5126,21.68,30.32
1987-09-25,0.4875,20.78,29.11
1987-09-26,0,21.25,30.47
1987-09-27,0,21.73,31.23
1987-09-28,11.1501,20.48,31.69
1987-09-29,1.7823,20.98,31.14
1987-09-30,0,20.94,28.21
1987-10-01,14.8341,20.85,28.86
1987-10-02,0.719,21.13,28.87
1987-10-03,1.4661,21.09,29.34
1987-10-04,6.9404,21.37,30.69
1987-10-05,1.5859,21,30.65
1987-10-06,9.5969,20.79,30.36
1987-10-07,0.9521,20.92,29.34
1987-10-08,11.4143,21.5,28.13
1987-10-09,12.9933,20.55,29.89
1987-10-10,1.0142,20.38,27.45
1987-10-11,9.3978,21.14,29.64
1987-10-12,7.2604,20.79,30.01
1987-10-13,17.4358,20.9,29.21
1987-10-14,0.2156,20.57,29.61
1987-10-15,0,20.3,30.41
1987-10-16,0,20.44,29.53
1987-10-17,0,21.36,29.81
1987-10-18,14.9846,21.52,30.79
1987-10-19,28.346,21.29,30.58
1987-10-20,4.2545,21.65,30.2
1987-10-21,13.5632,21.35,29.55
1987-10-22,6.1087,21.29,29.42
1987-10-23,4.887,21.31,29.93
1987-10-24,0,20.11,30.36
1987-10-25,0,20.35,29.94
1987-10-26,0.4121,20.41,29.7
1987-10-27,2.5871,20.89,29.38
1987-10-28,0,20.13,29.98
1987-10-29,0,19.81,29.63
1987-10-30,4.3119,20.74,29.83
1987-10-31,0,19.76,27.14
1987-11-01,0,20.32,29.61
1987-11-02,0,18.18,29.21
1987-11-03,0,19.02,27.21
1987-11-04,0,20.67,30.01
1987-11-05,4.3959,19.83,30.43
1987-11-06,0.353,20.56,28.12
1987-11-07,7.5802,20.53,28.53
1987-11-08,0,20.89,29.46
1987-11-09,0,19.63,28.3
1987-11-10,0,16.13,27.99
1987-11-11,0,17.44,29.29
1987-11-12,0.5225,19.94,26.29
1987-11-13,0,19.73,26.83
1987-11-14,1.7774,19.51,27.9
1987-11-15,3.7703,19.71,28.05
1987-11-16,0,19.43,29.79
1987-11-17,0,20.67,30.89
1987-11-18,0,21.1,31.15
1987-11-19,0,20.91,29.8
1987-11-20,2.6192,20.25,29.61
1987-11-21,12.318,20.22,28.61
1987-11-22,4.5055,20.29,28.47
1987-11-23,0,19.41,28.59
1987-11-24,2.6878,19.88,29.6
1987-11-25,0,19.95,28.13
1987-11-26,0.3449,18.58,28.34
1987-11-27,0,16.4,28.82
1987-11-28,0,15.17,29.26
1987-11-29,0,15.04,28.05
1987-11-30,0,15.18,28.92
1987-12-01,0,16.09,28.92
1987-12-02,0,16.5,29.11
1987-12-03,0,18.1,30.22
1987-12-04,0,20.24,29.71
1987-12-05,0.3771,19.46,25.81
1987-12-06,0.9859,19.61,24.45
1987-12-07,5.1024,19.09,23.47
1987-12-08,0,18.75,25.28
1987-12-09,7.4089,19.38,24.7
1987-12-10,0.2667,19.6,24.9
1987-12-11,0.4217,20.3,27.24
1987-12-12,1.2811,19.37,25.34
1987-12-13,4.7719,18.98,26.77
1987-12-14,1.4229,20.04,28.94
1987-12-15,2.544,19.39,27.61
1987-12-16,0,19.78,27.67
1987-12-17,0,16.23,26.91
1987-12-18,0,16.91,27.6
1987-12-19,0,16.75,27.03
1987-12-20,0,15.43,28.49
1987-12-21,0,16.29,28.04
1987-12-22,0,18.76,27.96
1987-12-23,3.665,19.41,26.16
1987-12-24,5.7688,19.43,24.97
1987-12-25,0,19.04,26.58
1987-12-26,0.1294,18.36,26.61
1987-12-27,0,17.87,27.41
1987-12-28,0,14.62,26
1987-12-29,0,16.77,26.48
1987-12-30,0,17.33,27.11
1987-12-31,0,16.04,27.38
1988-01-01,0,14.83,26.01
1988-01-02,0,14.8,26.42
1988-01-03,0,15.19,26.79
1988-01-04,0,16.38,27.25
1988-01-05,0,16.46,28.18
1988-01-06,0,15.82,27.94
1988-01-07,0,15.42,27.2
1988-01-08,0,16.23,27.94
1988-01-09,0,15.36,27.51
1988-01-10,0,15.43,27.6
1988-01-11,0,15.99,28.04
1988-01-12,0,16.15,28.12
1988-01-13,0,16.58,28.96
1988-01-14,0,17.49,28.92
1988-01-15,0,16.96,29.81
1988-01-16,0,17.09,29.52
1988-01-17,0,17.11,29.15
1988-01-18,0,15.53,29.08
1988-01-19,0,15.29,28.94
1988-01-20,0,15.15,28.72
1988-01-21,0,14.84,28.76
1988-01-22,0,15.53,28.53
1988-01-23,0,14.7,28.41
1988-01-24,0,13.68,28.84
1988-01-25,0,15.39,29.75
1988-01-26,0,15.92,30.48
1988-01-27,0,16.26,30.59
1988-01-28,0,16.71,30.34
1988-01-29,0,16.14,29.41
1988-01-30,0,16.79,30.17
1988-01-31,0,16.53,30.3
1988-02-01,0,15.52,30.24
1988-02-02,0,14.8,30.8
1988-02-03,0,15.57,31.16
1988-02-04,0,16.89,31.55
1988-02-05,0,15.54,31.95
1988-02-06,0,15.36,31.37
1988-02-07,0,14.49,30.99
1988-02-08,0,15.51,31.87
1988-02-09,0,16.66,31.58
1988-02-10,0,17.39,30.95
1988-02-11,0,16.54,31.13
